MYC	7553	v-myc myelocytomatosis viral oncogene homolog (avian)	77	19	c myc | c-myc | Myc | Myc-tagged | c-Myc | Myc-expressing | 	10080384,11115729,11121541,11245929,12493535,12915445,15102711,17632284,17855451,18485833,18674649,19212759,19238151,19507062,19734894,20228810,20542126,20651942,22850744,
NOS3	7876	nitric oxide synthase 3 (endothelial cell)	60	19	nitric oxide synthase 3 | endothelial nitric oxide synthase | NOS-3 | eNOS | 	10666665,12121307,12628754,15987247,16647138,17611639,18281021,18786562,19162139,19513830,19580685,22234503,22326500,23542896,24040253,24128677,24289502,24397543,26058696,
CYP1A1	2595	cytochrome P450, family 1, subfamily A, polypeptide 1	59	19	CYPs | CYP1A1 | CYP | CYP-catalyzed | 	12060006,12551733,15066669,15875342,16336225,16969364,17112801,17617497,18621942,19490052,20074231,20217538,20472134,21073839,21294720,23159358,23865846,25656284,26091967,
SCN2A	10588	sodium channel, voltage-gated, type II, alpha subunit	57	19	SCN2A1 | Nav1.2 | Scn2a | SCN2A | ScN2a | 	10987573,11166117,12535936,12751467,15053958,15516997,16026932,16822249,16968951,17468742,17763877,19401147,19699774,20371507,20420834,20421839,21710140,21713554,22188362,
CASP8	1509	caspase 8, apoptosis-related cysteine peptidase	46	19	cysteine protease | caspase 8 | FLICE | CASP8 | caspase-8-induced | 	10792446,10987573,11493022,12763100,15314285,15815586,16336964,16375723,16542823,16672647,17054687,18325013,18599042,19507062,19700661,19729208,20034071,20352108,26388830,
F2	3535	coagulation factor II (thrombin)	41	19	thrombin | prothrombin | 	9169529,12751467,12915445,15334192,16376047,16842952,16968951,17433928,18195587,19184102,19362806,19410009,19655091,20638882,21076333,21631205,22395208,22835973,24396618,
AR	644	androgen receptor (dihydrotestosterone receptor; testicular feminization; spinal and bulbar muscular atrophy; Kennedy disease)	27	19	androgen receptor | AIS-specific | 	9792874,11115729,12629412,12764046,12843141,15199138,15694837,15860413,15927687,16212558,16336225,17334363,17462645,18485833,18786562,19238151,19490052,20472134,22903700,
GLRA1	4326	glycine receptor, alpha 1	24	19	glycine receptor | stiff person syndrome | GLRA1 | Glra1 | 	11137655,11978855,12891648,15140602,15471589,15516997,16402094,16647138,17397768,17417632,17804792,17848915,18176866,18687732,19723286,21496599,26226414,26369378,26711844,
SP6	14530	Sp6 transcription factor	24	19	SP6 | Sp6 | 	10650947,10913780,10915805,11223166,11750069,12409210,12767918,12770556,15193289,15946822,16455265,16495162,16723209,17254795,17417632,17699670,18718866,19460634,21093549,
IPPK	14645	inositol 1,3,4,5,6-pentakisphosphate 2-kinase	21	19	inositol 1 | 	9360211,10426189,11336779,11516827,11750069,11830265,12493535,15571756,15691715,16205735,16289054,18382465,19214804,19639292,20404047,21397025,23087022,23406666,24482062,
TSPO	1158	translocator protein (18kDa)	153	18	peripheral type benzodiazepine receptor | translocator protein | peripheral benzodiazepine receptor | translocator protein 18kda | PBR | PBR-antagonistic | PBRs | PTBR | TSPO | 	11893007,12505649,12751467,20641274,20641292,20641364,20641479,20641518,20641622,20642007,20734500,20734501,20641745,20641241,23052190,23478657,24556736,26388398,
ABAT	23	4-aminobutyrate aminotransferase	136	18	gaba aminotransferase | gaba at | ABAT | GABA-AT | GABA-T | 	6782493,3114114,3756500,7863013,9551785,10693935,15737665,16000229,16075286,16359920,16361114,16460711,16797850,16819624,16834758,17128990,17428906,19262378,
GSTA1	4626	glutathione S-transferase A1	116	18	glutathione s transferase a1 | glutathione s transferase 2 | GSTA1 | GST-_amp_#960 | GSTs | GST-NR1-1a | GST-pull-down | GST-fusion | 	12493535,12915445,12932438,14618241,14730308,14992814,15598685,16193381,16814730,17112801,17186374,17468742,17895407,18930145,19262378,19546860,20519532,21209193,
POLG	9179	polymerase (DNA directed), gamma	70	18	polymerase gamma | mitochondrial dna polymerase gamma | polgamma | pol-gamma | POLG | POLG1 | POLG-related | POLG-Related | SANDO | SCAE | 	15824347,16940310,16987890,18294203,18295498,19262378,19268975,19730927,20392657,20446108,20495966,21038416,21967349,22006280,23065482,24331359,25027558,20301791,
MTSS1	20443	metastasis suppressor 1	33	18	MIM | 	10508524,10987573,11381270,12915445,15670717,16205735,16399702,16545979,17336114,18285827,18452889,18771760,19238151,19806373,20599530,20727515,21970827,22670138,
CLCN3	2021	chloride channel 3	24	18	clc 3 | clc3 | chloride channel 3 | CLC-3 | ClC3 | ClC-3 | 	12751467,15516997,16495941,20641274,20641292,20641359,20641364,20641479,20641612,20641622,20641816,20641889,20642007,20734500,20734501,20641745,20641241,25339907,
CAMK2N1	24190	calcium/calmodulin-dependent protein kinase II inhibitor 1	22	18	calcium/calmodulin dependent protein kinase ii | Camk2n1 | 	9512393,10713570,12803923,15464890,15861180,16871537,16971505,18062938,18346726,19059322,19660672,19783417,20087180,21209221,22009348,23497716,24806094,25229717,
DLG3	2902	discs, large homolog 3 (neuroendocrine-dlg, Drosophila)	292	17	synapse associated protein 102 | SAP102-dependent | DLG3 | MRX | SAP102-induced | SAP-102 | 	12493535,12751467,12909079,12932438,15574732,15690397,16506138,16831414,17417632,17514195,18004590,18329113,19238151,20696320,21209193,22009348,25555912,
ADK	257	adenosine kinase	147	17	adenosine kinase | ADK | ADK-deficient | Adk-transgenic | ADK-activity | 	12376158,15488315,15930047,16121125,16685255,17942368,18455706,19639292,20146928,20409760,20442815,20663517,20688264,20705520,21919845,22936246,25979489,
EIF2C2	3263	eukaryotic translation initiation factor 2C, 2	114	17	argonaute 2 | argonaute2 | eukaryotic translation initiation factor 2c 2 | EIF2C2 | Ago2 | AGO2-miR-125a | eIF2C2 | 	12554860,12867085,15202995,15464890,15516998,15680513,15861180,16707258,17209129,18048652,18054394,18786256,19888420,21658607,24553459,24667089,26377859,
SV2A	20566	synaptic vesicle glycoprotein 2A	99	17	Sv2a | SV2A | SV2A-deficient | SV2s | SV2 | 	10624962,17408599,17523458,17585956,18281021,18513349,18590620,18717715,18829665,19220410,19383493,19486357,20804820,21695113,23138400,24116853,24671870,
CYP27A1	2605	cytochrome P450, family 27, subfamily A, polypeptide 1	96	17	cerebrotendinous xanthomatosis | sterol 27 hydroxylase | Ctx | CYP27A1 | CTX | CYP27 | 	1363642,11166117,11750069,12141707,15745955,19701204,20131966,20613633,21073839,21958693,22146219,22212991,22710967,23705046,24746394,25424010,20301583,
RASA1	9871	RAS p21 protein activator (GTPase activating protein) 1	87	17	RasGAP | GAP-deficient | GAPs | GAP-related | 	9582072,10751678,11998687,12493535,12788036,12915445,12932438,15026118,16286931,16462201,17157273,18004590,18329113,18343202,18463892,18829665,23359422,
ADA	186	adenosine deaminase	72	17	adenosine deaminase | ADA | 	9143496,11119696,11717408,12376158,16121125,16817193,17554622,17699670,18407364,19559780,19639292,20409760,20424386,20442815,20688264,20826656,21401501,
PTEN	9588	phosphatase and tensin homolog (mutated in multiple advanced cancers 1)	69	17	phosphatase and tensin homolog | PTEN | Pten-depleted | PTEN-induced | 	16061556,16286931,17848915,17956319,18510548,18771760,19036346,19507062,19545994,21890410,22578218,22673385,22895726,24241749,24574959,24672426,25609613,
CASP9	1511	caspase 9, apoptosis-related cysteine peptidase	65	17	caspase 9 | caspase9 | 	11493022,12763100,15894402,16336964,16375723,16542823,16651883,16820090,17604107,19507062,19570023,19729208,20101519,21909957,22281060,22293507,24912930,
CCL2	10618	chemokine (C-C motif) ligand 2	64	17	monocyte chemoattractant protein 1 | mcp 1 | monocyte chemotactic protein 1 | chemokine c c motif ligand 2 | MCP-1 | CCL2 | Ccl2 | CCl2 | 	15193289,15546155,17250626,17515952,18093740,18661234,19061857,19605630,19700661,20021679,21435392,22985398,23179590,23478657,24394995,24398402,26190183,
HLA-A	4931	major histocompatibility complex, class I, A	46	17	hla class i | hla a | leucocyte antigen b | HLA-A | MHC | MHC-peptide | 	9753614,11889232,12175864,12821374,15850669,15894402,18077703,18093740,18223167,19694795,20146928,20951500,21749318,21917426,22429379,23575622,25081016,
CRP	2367	C-reactive protein, pentraxin-related	40	17	c reactive protein | CRP | 	9055139,11507366,16166810,16711317,17021751,17369778,17437511,18319571,19296463,19535947,20414086,21190397,22085257,22388166,23627768,25164095,26318793,
SNCA	11138	synuclein, alpha (non A4 component of amyloid precursor)	40	17	synuclein alpha | alpha synuclein | PARK1 | 	11115729,12832221,15464415,15814818,15850669,16583313,16959772,17296847,17956319,18328784,18621942,18790819,19204149,19892136,22056603,23264567,25064045,
IL1RAPL2	5997	interleukin 1 receptor accessory protein-like 2	34	17	il 1 receptor | il 1r9 | il1rapl2 | IL1RAPL2 | IL-1R9 | IL1R9 | 	9169529,10471494,10805326,11031108,12207950,14620878,14678765,15124712,15303129,16860990,17597167,18786256,18801879,21926414,23938763,24128993,24671870,
ABCC3	54	ATP-binding cassette, sub-family C (CFTR/MRP), member 3	28	17	multidrug resistance associated protein | Mrp3 | MRP3 | ABCC3 | 	11834590,11907151,11990779,12751467,15066675,15134571,15850669,16011870,16193381,16361082,16409553,16714484,17112801,17482840,17597651,19505448,20217538,
FSHB	3964	follicle stimulating hormone, beta polypeptide	18	17	follicle stimulating hormone | 	19643063,11879371,12551733,12887432,14872028,15067323,15820344,16926067,18155931,18394693,18469673,18472227,18676360,19951139,20063987,23812052,25248098,
PAK3	8592	p21 (CDKN1A)-activated kinase 3	316	16	p21 activated kinase 3 | MRX30 | pak3 | PAK3-spines | MRX47 | Pak3 | PAK3-mediated | PAK3-dendritic | MRX30- | MRX30-transfected | CDKN1A | Pak3-deficient | 	12207950,12788036,12932438,15574732,16014725,17105769,17537723,18004590,18329113,18347024,18481281,20228810,22238087,22815483,23719926,24163148,
ARHGEF7	15607	Rho guanine nucleotide exchange factor (GEF) 7	169	16	beta pix | P50 | PAK3 | Pak3 | PAK3-mediated | Cool-1 | beta-PIX-mediated | ARHGEF7 | betaPIX | 	11998687,12207950,12499396,12867085,12915445,15026118,15548671,15800193,16506138,17105769,17215396,18550821,19036346,19700661,20228810,22554054,
NPC1	7897	Niemann-Pick disease, type C1	153	16	niemann pick disease | NPC1-deficient | NP-C | NPCs | NPC-culturing | NPC-deficient | Npc1 | 	11007554,11723392,12751467,15174536,15465426,15670717,16845207,18751914,19061857,19440746,19624272,21056667,22252917,22323720,22710967,23895521,
NF1	7765	neurofibromin 1 (neurofibromatosis, von Recklinghausen disease, Watson disease)	79	16	neurofibromin | neurofibromin 1 | NF-1 | NF1 | Nf1 | 	12175864,12403561,12751467,12788036,15194111,15710849,16506130,18063929,18329113,19118178,19371735,19545994,19621457,22578218,23636844,26190969,
SOD2	11180	superoxide dismutase 2, mitochondrial	79	16	superoxide dismutase 2 | mn superoxide dismutase | manganese superoxide dismutase | mn sod | superoxide dismutase2 | Sod2 | SOD-2 | MnSOD | SOD2 | Mn-SOD | 	11113305,11182244,11425894,11907800,15921884,16397579,19198140,19513830,19580685,20411357,20446108,20609565,22200564,24019515,24590842,26698917,
SP1	11205	Sp1 transcription factor	68	16	specificity protein 1 | SP-1 | Sp-1 | Sp1 | SP1-like | 	10350646,10612627,11563628,11719274,11805262,12175864,12578975,15670717,16647847,18326497,18717648,18786256,19287316,19481570,20926649,23250796,
CNR1	2159	cannabinoid receptor 1 (brain)	55	16	cannabinoid receptor 1 | CNRs | CB1-receptors | CB1-dependent | 	11115729,15247852,16647138,17369778,18354002,18426504,18786562,19639292,19839937,20505763,22504215,22509801,23108552,24671870,24752144,25123336,
IL4	6014	interleukin 4	51	16	il 4 | interleukin 4 | IL-4 | 	12628754,15850669,16462603,16647138,18223167,18328784,18571202,18786256,19545951,19700661,20442815,21056667,23478657,24394995,24736120,24757498,
USP9X	12632	ubiquitin specific peptidase 9, X-linked	50	16	FAM | Usp9x | FAM-labeled | USP9X | Fam | 	12151797,12751467,15235806,16677768,18247129,18281021,18346726,18843266,19238151,19571888,20461111,22759592,23861879,24000001,24338704,24607389,
GRM2	4594	glutamate receptor, metabotropic 2	48	16	GRM2 | mGlu2 | mGluR2 | GluR2 | 	10515165,10736372,10758147,12493535,15152022,15464890,16011839,16375723,16452252,16495941,16563443,17446080,18346726,19639292,24162932,24859609,
HSPA5	5238	heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa)	46	16	grp78 | GRP78 | Grp78 | HSPA5 | Bip | BiP | 	10199631,14759499,15003282,16651883,16940764,17209129,17251432,18285827,18790819,19529779,20524136,21094208,21965301,23603808,24525405,25341474,
NCAM1	7656	neural cell adhesion molecule 1	34	16	neural cell adhesion molecule ncam | NCAM | N-CAM | Ncam1 | NCAMs | 	8281421,8993681,9390996,10842356,11336779,11564418,12121298,12700044,12874601,17513116,18194217,19700661,20146928,21056667,21748931,22710396,
RNF123	21148	ring finger protein 123	22	16	ubiquitin ligase | 	11326269,15516997,15517312,17062563,17848915,20818153,20943912,21077101,21710140,21742036,21795677,21816345,21965301,23408434,24131995,26658871,
PARK2	8607	Parkinson disease (autosomal recessive, juvenile) 2, parkin	20	16	e3 ubiquitin ligase | PARK2 | 	15021241,15102711,17062563,17236139,17952067,17956319,19529779,19931493,20691658,20943912,21077101,21710140,21728993,22245496,23639431,24472629,
DUSP2	3068	dual specificity phosphatase 2	348	15	pac1 | pac 1 | 	9677397,9689127,10467267,10650947,10965909,11193816,11356873,11745649,12409210,15067323,16641377,16723209,16888153,16989910,18036580,
HIF1A	4910	hypoxia-inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)	177	15	hypoxia inducible factor 1 | hif 1alpha | HIF-1alpha | HIF1alpha | HIF-1 | HIF-1-mediated | HIF-1alpha-dependent | HIF-1-dependent | HIF1A | 	16201995,18241990,18281021,18317782,19406101,20002528,20691658,21386799,21448846,22395208,23162199,23694759,24275182,24818601,27061881,
CLU	2095	clusterin	111	15	sulfated glycoprotein 2 | sgp 2 | trpm 2 | clusterin | complement lysis inhibitor | sp 40 | trpm2 | apolipoprotein j | SGP-2 | CLI | TRPM-2 | SP-40 | ApoJ | 	1626310,8181474,7500839,10080384,10688787,11722609,11780861,12657888,16205735,16413123,16940764,19109932,19513830,22395208,23207572,
SLC12A2	10911	solute carrier family 12 (sodium/potassium/chloride transporters), member 2	78	15	NKCC1 | 	12354637,15516997,16709666,17904674,17910576,18093740,18414393,18550034,18759624,19720568,20637866,21237234,21256718,24095797,24671870,
FLNA	3754	filamin A, alpha (actin binding protein 280)	70	15	filamin 1 | filamin a | FLN1 | FLNA | 	10987573,11262727,11829339,12751467,15269337,16299064,16684786,17632775,17986930,18329113,18407364,18469675,19036346,19864038,20014127,
PLAU	9052	plasminogen activator, urokinase	69	15	urokinase plasminogen activator | ATF | Atf | PLAU | uPA-overexpressing | uPA-knockout | uPA-expressing | upalpha | 	9169529,9300412,12040499,16007083,17040480,17848915,18093740,19527776,20219643,20381588,20404047,21711233,22293605,23263886,24671870,
PKN1	9405	protein kinase N1	61	15	Pak-1 | PAK1-interacting | PKN | PKN1 | PAK-1 | 	11829339,15574732,15800193,16014725,17105769,17728457,18004590,18329113,18347024,18481281,18843266,19036346,20648052,20658986,22351071,
NR1H4	7967	nuclear receptor subfamily 1, group H, member 4	59	15	farnesoid x receptor | FXR | fxr | Fxr | BAR | 	10912798,11019488,11438699,11860268,12867085,15588577,15818485,15861180,15968590,16675531,17112801,17254795,17728457,18930145,25787676,
ARHGEF2	682	rho/rac guanine nucleotide exchange factor (GEF) 2	47	15	GEFs | GEF | P40 | 	11998687,12788036,12909079,12932438,15548671,15649357,17157273,17215396,18004590,18329113,18463892,19036346,19494129,20228810,21209221,
SLC6A4	11050	solute carrier family 6 (neurotransmitter transporter, serotonin), member 4	47	15	5ht transporter | serotonin transporter | 5 htt | 5HTT | SLC6A4 | SERT | 5-HTT | Sert | 	9037538,15210307,15813671,16052243,16940977,17848915,18346939,18786562,19481570,19545994,20404047,22810393,23516322,24321434,25173097,
REN	9958	renin	46	15	renin | 	10099036,12843141,17604107,18243793,18363708,20409887,18483625,19377226,19474391,20383869,20442815,20533906,22797482,24482062,24921004,
ENO2	3353	enolase 2 (gamma, neuronal)	41	15	NSE-NPY-WPRE-BGHpA | NSE-empty-WPRE-BGHpA | NSE-immunopositive | NSE-negative | NSE-mediated | 	11166117,12591161,12931206,17196301,17904674,17988802,18652899,19038255,19608827,20220782,20542126,21077993,21396985,22417223,24397543,
GEN1	26881	Gen homolog 1, endonuclease (Drosophila)	39	15	Gen | 	12751467,16075286,20033705,20824453,21913006,22810393,22991042,23023733,23109241,23420273,23591757,23740180,24000001,24061691,24162932,
RORC	10260	RAR-related orphan receptor C	37	15	mTOR | 	12504590,17223264,17437409,18495661,20146692,20188650,20656459,21212100,22605628,23446718,23664616,23744272,25210733,26408964,27061881,
